source_system,org_id_source,org_name,org_type,address_line1,city,state,postal_code,country,updated_at,org_name_raw,address_raw,postal_raw
CRM_B,CRM_B_O_ORG_0338_472,"Shankar, Dugar And Sarna Diagnostic Ctr",Diagnostic Center,78 korpal street,Chennai,GA,28132,US,2025-12-13T17:05:31,"Shankar, Dugar and Sarna Diagnostic Ctr","78
Korpal Street",28132
CRM_A,CRM_A_O_ORG_0339_355,"Memon, Gopal And De Pharmacy",Pharmacy,51 kumer road,Danapur,FL,13604,US,2025-11-07T02:20:48,"Memon, Gopal and De Pharmacy","51
Kumer Road",13604
CRM_B,CRM_B_O_ORG_0339_718,"Memon, Gopal And De Pharmacy",Pharmacy,51 kumer road,Danapur,FL,13604,US,2026-01-19T09:50:38,"Memon, Gopal and De Pharmacy","51
Kumer Road",13604
CRM_A,CRM_A_O_ORG_0340_357,Nigam-Sharaf Pharmacy,Pharmacy,062 raja nagar,Tirupati,WB,588354,IN,2026-01-07T19:39:58,Nigam-Sharaf Pharmacy,"062
Raja Nagar",588354
CRM_B,CRM_B_O_ORG_0340_870,Nigam-Sharaf Pharmacy,Pharmacy,062 raja nagar,Tirupati,WB,588354,IN,2025-11-14T11:20:06,Nigam-Sharaf Pharmacy,"062
Raja Nagar",588354
CRM_B,CRM_B_O_ORG_0340_840,Nigam-Sharaf Pharmacy,Pharmacy,062 raja nagar,Tirupati,WB,588354,IN,2025-10-17T18:54:21,Nigam-Sharaf Pharmacy,"062
Raja Nagar",588354
CRM_A,CRM_A_O_ORG_0341_277,"Misra, Dasgupta And Tiwari Lab",Lab,029 buch circle,Dhule,OH,12952,US,2025-12-19T01:21:04,"Misra, Dasgupta and Tiwari Lab","029
Buch Circle",12952
CRM_B,CRM_B_O_ORG_0341_959,"Misra, Dasgupta And Tiwari Lab",Lab,029 buch circle,Dhule,OH,12952,US,2025-10-14T05:00:18,"Misra, Dasgupta and Tiwari Lab","029
Buch Circle",12952
CRM_A,CRM_A_O_ORG_0342_609,Agrawal Plc Lab,Lab,391 chad road,Aurangabad,MH,184428,IN,2026-01-18T00:50:47,Agrawal PLC Lab,"391
Chad Road",184428
CRM_B,CRM_B_O_ORG_0342_967,Agrawal Plc Lab,Lab,391 chad road,Aurangabad,MH,184428,IN,2025-10-15T15:07:50,Agrawal PLC Lab,"391
Chad Road",184428
CRM_A,CRM_A_O_ORG_0343_622,"Sarma, Roy And Krish Lab",Lab,h.no. 507 nori road,Ichalkaranji,NY,51561,US,2025-11-04T18:39:34,"Sarma, Roy and Krish Lab","H.No. 507, Nori Road",51561
CRM_B,CRM_B_O_ORG_0343_215,"Sarma, Roy And Krish Lab",Lab,h.no. 507 nori road,Ichalkaranji,NY,51561,US,2026-01-18T03:13:31,"Sarma, Roy and Krish Lab","H.No. 507, Nori Road",51561
CRM_A,CRM_A_O_ORG_0344_533,Khare-Garde Clinic,Clinic,h.no. 929 ahuja circle,Saharsa,WB,162280,IN,2026-01-25T16:17:05,Khare-Garde Clinic,"H.No. 929
Ahuja Circle",162280
CRM_B,CRM_B_O_ORG_0344_676,Khare-Garde Clinic,Clinic,h.no. 929 ahuja circle,Saharsa,WB,162280,IN,2026-01-12T19:28:25,Khare-Garde Clinic,"H.No. 929
Ahuja Circle",162280
CRM_B,CRM_B_O_ORG_0344_318,Khare-Garde Clinic,Clinic,h.no. 929 ahuja circle,Saharsa,WB,162280,IN,2025-12-17T14:33:51,Khare-Garde Clinic,"H.No. 929
Ahuja Circle",162280
CRM_A,CRM_A_O_ORG_0345_858,Lalla-Choudhury Hospital,Hospital,h.no. 693 gola marg,Howrah,AK,46406,US,2025-10-22T01:10:40,Lalla-Choudhury Hospital,"H.No. 693
Gola Marg",46406
CRM_B,CRM_B_O_ORG_0345_975,Lalla-Choudhury Hospital,Hospital,h.no. 693 gola marg,Howrah,AK,46406,US,2025-12-15T15:21:49,Lalla-Choudhury Hospital,"H.No. 693
Gola Marg",46406
CRM_B,CRM_B_O_ORG_0345_562,Lalla-Choudhury Hospital,Hospital,h.no. 693 gola marg,Howrah,AK,46406,US,2026-02-03T01:36:25,Lalla-Choudhury Hospital,"H.No. 693
Gola Marg",46406
CRM_A,CRM_A_O_ORG_0346_484,"Vora, Narayanan And Contractor Lab",Lab,238 hayre zila,Kanpur,NJ,29662,US,2025-12-25T02:40:28,"Vora, Narayanan and Contractor Lab","238
Hayre Zila",29662
CRM_B,CRM_B_O_ORG_0346_445,"Vora, Narayanan And Contractor Lab",Lab,238 hayre zila,Kanpur,NJ,29662,US,2025-11-26T04:25:44,"Vora, Narayanan and Contractor Lab","238
Hayre Zila",29662
CRM_A,CRM_A_O_ORG_0346_323,"Vora, Narayanan And Contractor Lab",Lab,238 hayre zila,Kanpur,NJ,29662,US,2026-01-12T06:55:20,"Vora, Narayanan and Contractor Lab","238
Hayre Zila",29662
CRM_A,CRM_A_O_ORG_0347_363,"Nagarajan, Subramanian And Menon Lab",Lab,h.no. 376 gill street,Thanjavur,MA,53716,US,2025-12-22T02:17:31,"Nagarajan, Subramanian and Menon Lab","H.No. 376, Gill Street",53716
CRM_B,CRM_B_O_ORG_0347_769,"Nagarajan, Subramanian And Menon Lab",Lab,h.no. 376 gill street,Thanjavur,MA,53716,US,2025-12-26T00:07:59,"Nagarajan, Subramanian and Menon Lab","H.No. 376, Gill Street",53716
CRM_A,CRM_A_O_ORG_0348_760,"Loyal, Das And Narain Lab",Lab,h.no. 83 palla circle,Chinsurah,NJ,36251,US,2026-01-04T16:55:17,"Loyal, Das and Narain Lab","H.No. 83, Palla Circle",36251
CRM_B,CRM_B_O_ORG_0348_502,"Loyal, Das And Narain Lab",Lab,h.no. 83 palla circle,Chinsurah,NJ,36251,US,2025-12-25T23:15:41,"Loyal, Das and Narain Lab","H.No. 83, Palla Circle",36251
CRM_B,CRM_B_O_ORG_0348_120,"Loyal, Das And Narain Lab",Lab,h.no. 83 palla circle,Chinsurah,NJ,36251,US,2025-11-30T01:24:50,"Loyal, Das and Narain Lab","H.No. 83, Palla Circle",36251
CRM_A,CRM_A_O_ORG_0349_610,Murty Group Pharmacy,Pharmacy,h.no. 644 roy marg,Nangloi Jat,TS,133440,IN,2026-01-15T12:09:48,Murty Group Pharmacy,"H.No. 644, Roy Marg",133440
CRM_B,CRM_B_O_ORG_0349_486,Murty Group Pharmacy,Pharmacy,h.no. 644 roy marg,Nangloi Jat,TS,133440,IN,2025-10-27T09:37:29,Murty Group Pharmacy,"H.No. 644, Roy Marg",133440
CRM_A,CRM_A_O_ORG_0350_757,Gupta And Sons Hospital,Hospital,h.no. 029 nigam zila,Jamshedpur,AL,13788,US,2026-01-03T12:41:52,Gupta and Sons Hospital,"H.No. 029, Nigam Zila",13788
CRM_A,CRM_A_O_ORG_0351_806,Pillai Plc Hospital,Hospital,h.no. 014 bath marg,Jhansi,DL,162841,IN,2025-10-24T06:22:46,Pillai PLC Hospital,"H.No. 014, Bath Marg",162841
CRM_A,CRM_A_O_ORG_0352_465,"Prabhakar, Krish And Nazareth Lab",Lab,28/90 madan zila,Siwan,MA,20196,US,2025-12-17T02:12:04,"Prabhakar, Krish and Nazareth Lab","28/90
Madan Zila",20196
CRM_B,CRM_B_O_ORG_0352_832,"Prabhakar, Krish And Nazareth Lab",Lab,28/90 madan zila,Siwan,MA,20196,US,2026-01-22T04:45:12,"Prabhakar, Krish and Nazareth Lab","28/90
Madan Zila",20196
CRM_A,CRM_A_O_ORG_0353_918,Dey Ltd Diagnostic Center,Diagnostic Center,h.no. 63 rastogi zila,Eluru,WA,51203,US,2026-01-16T08:37:35,Dey Ltd Diagnostic Center,"H.No. 63, Rastogi Zila",51203
CRM_A,CRM_A_O_ORG_0354_844,Bawa-Dhar Lab,Lab,h.no. 689 sheth street,Bhind,KA,626786,IN,2025-10-29T05:52:10,Bawa-Dhar Lab,"H.No. 689
Sheth Street",626786
CRM_B,CRM_B_O_ORG_0354_957,Bawa-Dhar Lab,Lab,h.no. 689 sheth street,Bhind,KA,626786,IN,2025-11-16T20:42:25,Bawa-Dhar Lab,"H.No. 689
Sheth Street",626786
CRM_A,CRM_A_O_ORG_0355_815,"Sharaf, Chakraborty And Bose Lab",Lab,34/77 pall nagar,Ahmedabad,NY,20027,US,2025-12-31T17:33:09,"Sharaf, Chakraborty and Bose Lab","34/77, Pall Nagar",20027
CRM_A,CRM_A_O_ORG_0356_422,"Kumer, Som And Kaul Pharmacy",Pharmacy,80/282 kale zila,Vijayawada,MA,76941,US,2025-12-13T21:11:27,"Kumer, Som and Kaul Pharmacy","80/282, Kale Zila",76941
CRM_B,CRM_B_O_ORG_0356_890,"Kumer, Som And Kaul Pharmacy",Pharmacy,80/282 kale zila,Vijayawada,MA,76941,US,2025-10-25T11:02:00,"Kumer, Som and Kaul Pharmacy","80/282, Kale Zila",76941
CRM_A,CRM_A_O_ORG_0357_186,"Misra, Vaidya And Gera Hospital",Hospital,14/304 more road,Tezpur,NJ,70497,US,2025-12-02T21:37:00,"Misra, Vaidya and Gera Hospital","14/304
More Road",70497
CRM_B,CRM_B_O_ORG_0357_452,"Misra, Vaidya And Gera Hospital",Hospital,14/304 more road,Tezpur,NJ,70497,US,2025-11-23T23:03:08,"Misra, Vaidya and Gera Hospital","14/304
More Road",70497
CRM_A,CRM_A_O_ORG_0358_850,Walia-Minhas Pharmacy,Pharmacy,h.no. 96 mital ganj,Jaipur,NJ,29301,US,2026-01-31T12:56:07,Walia-Minhas Pharmacy,"H.No. 96, Mital Ganj",29301
CRM_B,CRM_B_O_ORG_0358_764,Walia-Minhas Pharmacy,Pharmacy,h.no. 96 mital ganj,Jaipur,NJ,29301,US,2025-11-04T22:41:05,Walia-Minhas Pharmacy,"H.No. 96, Mital Ganj",29301
CRM_A,CRM_A_O_ORG_0358_506,Walia-Minhas Pharmacy,Pharmacy,h.no. 96 mital ganj,Jaipur,NJ,29301,US,2026-01-22T22:42:28,Walia-Minhas Pharmacy,"H.No. 96, Mital Ganj",29301
CRM_A,CRM_A_O_ORG_0359_465,Seth Group Clinic,Clinic,450 kuruvilla nagar,Tadipatri,AL,54969,US,2025-11-07T15:42:42,Seth Group Clinic,"450, Kuruvilla Nagar",54969
CRM_B,CRM_B_O_ORG_0359_959,Seth Group Clnc,Clinic,450 kuruvilla nagar,Tadipatri,AL,54969,US,2025-12-13T10:24:54,Seth Group Clnc,"450, Kuruvilla Nagar",54969
CRM_A,CRM_A_O_ORG_0360_670,Chakraborty-Chadha Diagnostic Center,Diagnostic Center,03/076 bobal marg,Kolkata,DL,773084,IN,2025-12-09T18:10:56,Chakraborty-Chadha Diagnostic Center,"03/076, Bobal Marg",773084
CRM_B,CRM_B_O_ORG_0360_236,Chakraborty-Chadha Diagnostic Center,Diagnostic Center,03/076 bobal marg,Kolkata,DL,773084,IN,2025-11-21T05:47:44,Chakraborty-Chadha Diagnostic Center,"03/076, Bobal Marg",773084
CRM_B,CRM_B_O_ORG_0360_408,Chakraborty-Chadha Diagnostic Ctr,Diagnostic Center,03/076 bobal marg,Kolkata,DL,773084,IN,2025-12-12T05:05:00,Chakraborty-Chadha Diagnostic Ctr,03/076 Bobal Marg,773084
CRM_A,CRM_A_O_ORG_0361_998,Cherian-Rama Clinic,Clinic,46/48 balasubramanian street,Cuttack,IL,10473,US,2025-11-24T02:39:43,Cherian-Rama Clinic,"46/48
Balasubramanian Street",10473
CRM_B,CRM_B_O_ORG_0361_692,Cherian-Rama Clinic,Clinic,46/48 balasubramanian street,Cuttack,IL,10473,US,2026-01-29T19:07:41,Cherian-Rama Clinic,"46/48
Balasubramanian Street",10473
CRM_A,CRM_A_O_ORG_0361_455,Cherian-Rama Clinic,Clinic,46/48 balasubramanian street,Cuttack,IL,10473,US,2025-12-25T14:56:25,Cherian-Rama Clinic,"46/48
Balasubramanian Street",10473
CRM_A,CRM_A_O_ORG_0362_553,"More, Virk And Bobal Pharmacy",Pharmacy,69/69 kara street,Rohtak,VA,47456,US,2025-10-21T10:48:13,"More, Virk and Bobal Pharmacy","69/69, Kara Street",47456
CRM_B,CRM_B_O_ORG_0362_491,"More, Virk And Bobal Pharmacy",Pharmacy,69/69 kara street,Rohtak,VA,47456,US,2025-10-19T10:00:53,"More, Virk and Bobal Pharmacy","69/69, Kara Street",47456
CRM_A,CRM_A_O_ORG_0363_928,Bhalla-Narain Pharmacy,Pharmacy,24 shenoy chowk,Gwalior,TN,813460,IN,2025-12-15T20:36:07,Bhalla-Narain Pharmacy,"24
Shenoy Chowk",813460
CRM_B,CRM_B_O_ORG_0363_507,Bhalla-Narain Pharmacy,Pharmacy,24 shenoy chowk,Gwalior,TN,813460,IN,2025-10-30T03:36:44,Bhalla-Narain Pharmacy,"24
Shenoy Chowk",813460
CRM_A,CRM_A_O_ORG_0364_649,Rout And Sons Clinic,Clinic,091 amble marg,Bhimavaram,TX,17182,US,2026-01-14T03:02:37,Rout and Sons Clinic,"091
Amble Marg",17182-6809
CRM_B,CRM_B_O_ORG_0364_801,Rout And Sons Clinic,Clinic,091 amble marg,Bhimavaram,TX,17182,US,2025-11-02T00:36:06,Rout and Sons Clinic,"091
Amble Marg",17182-6809
CRM_A,CRM_A_O_ORG_0365_740,"Menon, Choudhary And Sood Pharmacy",Pharmacy,190 sarna zila,Pali,AZ,73511,US,2025-10-29T06:57:25,"Menon, Choudhary and Sood Pharmacy","190, Sarna Zila",73511-6038
CRM_B,CRM_B_O_ORG_0365_632,"Menon, Choudhary And Sood Pharmacy",Pharmacy,190 sarna zila,Pali,AZ,73511,US,2025-10-17T12:02:54,"Menon, Choudhary and Sood Pharmacy",190 Sarna Zila,73511-6038
CRM_A,CRM_A_O_ORG_0366_583,Vyas-Prashad Diagnostic Center,Diagnostic Center,21 patil circle,Sri Ganganagar,GA,43204,US,2025-11-02T10:08:50,Vyas-Prashad Diagnostic Center,"21, Patil Circle",43204
CRM_B,CRM_B_O_ORG_0366_785,Vyas-Prashad Diagnostic Center,Diagnostic Center,21 patil circle,Sri Ganganagar,GA,43204,US,2025-12-06T06:59:37,Vyas-Prashad Diagnostic Center,"21, Patil Circle",43204
CRM_A,CRM_A_O_ORG_0367_153,"Krishna, Behl And Mody Lab",Lab,h.no. 571 saha street,Munger,PA,49642,US,2025-12-16T11:43:20,"Krishna, Behl and Mody Lab","H.No. 571
Saha Street",49642
CRM_B,CRM_B_O_ORG_0367_323,"Krishna, Behl And Mody Lab",Lab,h.no. 571 saha street,Munger,PA,49642,US,2026-01-22T17:13:55,"Krishna, Behl and Mody Lab","H.No. 571
Saha Street",49642
CRM_A,CRM_A_O_ORG_0368_809,Rajagopalan-Mall Diagnostic Center,Diagnostic Center,65/666 chandran chowk,Berhampore,KA,375204,IN,2025-10-28T09:06:11,Rajagopalan-Mall Diagnostic Center,"65/666, Chandran Chowk",375204
CRM_B,CRM_B_O_ORG_0368_837,Rajagopalan-Mall Diagnostic Center,Diagnostic Center,65/666 chandran chowk,Berhampore,KA,375204,IN,2025-11-08T18:17:17,Rajagopalan-Mall Diagnostic Center,"65/666, Chandran Chowk",375204
CRM_A,CRM_A_O_ORG_0369_571,Chacko Inc Clinic,Clinic,h.no. 701 badami circle,Hajipur,AL,39613,US,2025-10-25T23:44:02,Chacko Inc Clinic,"H.No. 701, Badami Circle",39613
CRM_B,CRM_B_O_ORG_0369_853,Chacko Inc Clinic,Clinic,h.no. 701 badami circle,Hajipur,AL,39613,US,2026-02-03T19:26:26,Chacko Inc Clinic,H.No. 701 Badami Circle,39613
CRM_A,CRM_A_O_ORG_0370_864,"Handa, Pillai And Sami Lab",Lab,92/625 devan path,Jaunpur,MH,186074,IN,2025-12-29T23:57:17,"Handa, Pillai and Sami Lab","92/625
Devan Path",186074
CRM_B,CRM_B_O_ORG_0370_235,"Handa, Pillai And Sami Lab",Lab,92/625 devan path,Jaunpur,MH,186074,IN,2025-12-09T21:39:47,"Handa, Pillai and Sami Lab","92/625
Devan Path",186074
CRM_A,CRM_A_O_ORG_0371_280,Brar-Palla Pharmacy,Pharmacy,33/598 wason road,Hazaribagh,NJ,22518,US,2026-01-06T06:29:42,Brar-Palla Pharmacy,"33/598, Wason Road",22518
CRM_B,CRM_B_O_ORG_0371_359,Brar-Palla Pharmacy,Pharmacy,33/598 wason road,Hazaribagh,NJ,22518,US,2025-12-21T08:09:41,Brar-Palla Pharmacy,"33/598, Wason Road",22518
CRM_A,CRM_A_O_ORG_0372_875,Bhatti-Thaman Hospital,Hospital,83/043 dhillon road,Guntakal,FL,34628,US,2026-01-22T01:15:08,Bhatti-Thaman Hospital,"83/043
Dhillon Road",34628
CRM_B,CRM_B_O_ORG_0372_420,Bhatti-Thaman Hospital,Hospital,83/043 dhillon road,Guntakal,FL,34628,US,2026-01-28T01:23:17,Bhatti-Thaman Hospital,"83/043
Dhillon Road",34628
CRM_A,CRM_A_O_ORG_0373_920,"Tandon, Zachariah And Prakash Clinic",Clinic,101 kanda ganj,Bangalore,MI,64841,US,2026-01-13T06:47:32,"Tandon, Zachariah and Prakash Clinic","101, Kanda Ganj",64841
CRM_B,CRM_B_O_ORG_0373_678,"Tandon, Zachariah And Prakash Clinic",Clinic,101 kanda ganj,Bangalore,MI,64841,US,2025-12-31T04:49:30,"Tandon, Zachariah and Prakash Clinic","101, Kanda Ganj",64841
CRM_A,CRM_A_O_ORG_0374_966,"Atwal, Mand And Amble Lab",Lab,765 more circle,Aligarh,DL,320240,IN,2025-11-27T09:35:44,"Atwal, Mand and Amble Lab","765, More Circle",320240
CRM_B,CRM_B_O_ORG_0374_854,"Atwal, Mand And Amble Lab",Lab,765 more circle,Aligarh,DL,320240,IN,2026-01-09T10:42:53,"Atwal, Mand and Amble Lab","765, More Circle",320240
CRM_A,CRM_A_O_ORG_0375_837,Basak-Nori Lab,Lab,h.no. 02 sengupta path,Agra,DL,768672,IN,2025-11-28T15:39:14,Basak-Nori Lab,"H.No. 02
Sengupta Path",768672
CRM_A,CRM_A_O_ORG_0376_134,"Batra, Nair And Bhalla Diagnostic Center",Diagnostic Center,79/904 hans marg,Mahbubnagar,CA,91607,US,2026-02-06T23:53:19,"Batra, Nair and Bhalla Diagnostic Center","79/904, Hans Marg",91607
CRM_B,CRM_B_O_ORG_0376_835,"Batra, Nair And Bhalla Diagnostic Center",Diagnostic Center,79/904 hans marg,Mahbubnagar,CA,91607,US,2026-02-01T14:59:18,"Batra, Nair and Bhalla Diagnostic Center","79/904, Hans Marg",91607
CRM_A,CRM_A_O_ORG_0377_475,Choudhury Plc Diagnostic Center,Diagnostic Center,64/88 rai ganj,Alappuzha,KA,418335,IN,2025-11-09T14:17:49,Choudhury PLC Diagnostic Center,"64/88, Rai Ganj",418335
CRM_B,CRM_B_O_ORG_0377_382,Choudhury Plc Diagnostic Center,Diagnostic Center,64/88 rai ganj,Alappuzha,KA,418335,IN,2026-01-16T06:29:08,Choudhury PLC Diagnostic Center,64/88 Rai Ganj,418335
CRM_A,CRM_A_O_ORG_0378_244,"Sachdeva, Buch And Sachar Diagnostic Center",Diagnostic Center,77 shah zila,Ratlam,AZ,53292,US,2025-10-31T18:21:22,"Sachdeva, Buch and Sachar Diagnostic Center","77, Shah Zila",53292
CRM_B,CRM_B_O_ORG_0378_908,"Sachdeva, Buch And Sachar Diagnostic Center",Diagnostic Center,77 shah zila,Ratlam,AZ,53292,US,2025-12-29T15:10:56,"Sachdeva, Buch and Sachar Diagnostic Center","77, Shah Zila",53292
CRM_A,CRM_A_O_ORG_0379_986,Roy Ltd Hospital,Hospital,26/915 zachariah road,Panvel,PA,55241,US,2025-10-24T04:49:07,Roy Ltd Hospital,"26/915
Zachariah Road",55241
CRM_B,CRM_B_O_ORG_0379_564,Roy Ltd Hospital,Hospital,26/915 zachariah road,Panvel,PA,55241,US,2025-12-21T17:04:48,Roy Ltd Hospital,"26/915
Zachariah Road",55241
CRM_A,CRM_A_O_ORG_0380_278,"Chakrabarti, Lanka And Char Clinic",Clinic,h.no. 52 sodhi chowk,Mirzapur,TS,995289,IN,2025-12-28T20:04:05,"Chakrabarti, Lanka and Char Clinic","H.No. 52, Sodhi Chowk",995289
CRM_B,CRM_B_O_ORG_0380_994,"Chakrabarti, Lanka And Char Clinic",Clinic,h.no. 52 sodhi chowk,Mirzapur,TS,995289,IN,2025-12-12T00:55:34,"Chakrabarti, Lanka and Char Clinic","H.No. 52, Sodhi Chowk",995289
CRM_A,CRM_A_O_ORG_0381_495,Walla Group Diagnostic Center,Diagnostic Center,h.no. 05 gaba marg,Sagar,GA,15380,US,2025-11-19T07:57:36,Walla Group Diagnostic Center,"H.No. 05
Gaba Marg",15380
CRM_B,CRM_B_O_ORG_0381_492,Walla Group Diagnostic Center,Diagnostic Center,h.no. 05 gaba marg,Sagar,GA,15380,US,2026-01-19T22:53:10,Walla Group Diagnostic Center,"H.No. 05
Gaba Marg",15380
CRM_A,CRM_A_O_ORG_0382_614,"Buch, Yadav And Walia Hospital",Hospital,89 bakshi path,Kamarhati,FL,60486,US,2026-01-30T13:14:17,"Buch, Yadav and Walia Hospital","89
Bakshi Path",60486
CRM_B,CRM_B_O_ORG_0382_896,"Buch, Yadav And Walia Hospital",Hospital,89 bakshi path,Kamarhati,FL,60486,US,2025-12-22T16:51:33,"Buch, Yadav and Walia Hospital","89
Bakshi Path",60486
CRM_A,CRM_A_O_ORG_0383_252,"Chowdhury, Iyer And Vora Clinic",Clinic,h.no. 741 ganguly road,Salem,CO,30576,US,2025-11-10T08:19:14,"Chowdhury, Iyer and Vora Clinic","H.No. 741
Ganguly Road",30576
CRM_B,CRM_B_O_ORG_0383_204,"Chowdhury, Iyer And Vora Clinic",Clinic,h.no. 741 ganguly road,Salem,CO,30576,US,2026-01-13T11:06:45,"Chowdhury, Iyer and Vora Clinic","H.No. 741
Ganguly Road",30576
CRM_B,CRM_B_O_ORG_0383_519,"Chowdhury, Iyer And Vora Clinic",Clinic,h.no. 741 ganguly road,Salem,CO,30576,US,2025-12-23T13:07:08,"Chowdhury, Iyer and Vora Clinic",H.No. 741 Ganguly Road,30576
CRM_A,CRM_A_O_ORG_0384_879,Malhotra Plc Diagnostic Center,Diagnostic Center,828 mukhopadhyay zila,Jalna,WA,41740,US,2025-12-08T18:26:43,Malhotra PLC Diagnostic Center,"828
Mukhopadhyay Zila",41740
CRM_B,CRM_B_O_ORG_0384_554,Malhotra Plc Diagnostic Ctr,Diagnostic Center,828 mukhopadhyay zila,Jalna,WA,41740,US,2025-11-09T22:36:04,Malhotra PLC Diagnostic Ctr,"828
Mukhopadhyay Zila",41740
CRM_A,CRM_A_O_ORG_0385_959,Goel-Muni Diagnostic Center,Diagnostic Center,63/57 kale street,Ujjain,WB,871233,IN,2026-02-02T21:08:13,Goel-Muni Diagnostic Center,"63/57
Kale Street",871233
CRM_B,CRM_B_O_ORG_0385_383,Goel-Muni Diagnostic Ctr,Diagnostic Center,63/57 kale street,Ujjain,WB,871233,IN,2025-12-19T04:26:51,Goel-Muni Diagnostic Ctr,"63/57
Kale Street",871233
CRM_A,CRM_A_O_ORG_0386_430,Karan-Kaul Lab,Lab,90/34 minhas path,Sikar,TS,262254,IN,2025-11-28T03:46:27,Karan-Kaul Lab,"90/34, Minhas Path",262254
CRM_B,CRM_B_O_ORG_0386_101,Karan-Kaul Lab,Lab,90/34 minhas path,Sikar,TS,262254,IN,2025-12-14T17:28:10,Karan-Kaul Lab,"90/34, Minhas Path",262254
CRM_A,CRM_A_O_ORG_0387_823,"Tella, Mander And Kothari Hospital",Hospital,h.no. 095 ram road,Kota,FL,62635,US,2025-12-12T03:18:05,"Tella, Mander and Kothari Hospital","H.No. 095, Ram Road",62635
CRM_B,CRM_B_O_ORG_0387_211,"Tella, Mander And Kothari Hospital",Hospital,h.no. 095 ram road,Kota,FL,62635,US,2025-10-10T17:13:15,"Tella, Mander and Kothari Hospital","H.No. 095, Ram Road",62635
CRM_A,CRM_A_O_ORG_0388_589,Sharma-Guha Lab,Lab,90 borra,Sikar,GA,17074,US,2025-11-09T02:13:46,Sharma-Guha Lab,"90, Borra",17074
CRM_B,CRM_B_O_ORG_0388_592,Sharma-Guha Lab,Lab,90 borra,Sikar,GA,17074,US,2025-12-28T20:54:33,Sharma-Guha Lab,"90, Borra",17074
CRM_A,CRM_A_O_ORG_0389_399,Saini-Bir Clinic,Clinic,h.no. 995 chanda zila,Thrissur,TN,161746,IN,2026-01-18T17:12:41,Saini-Bir Clinic,"H.No. 995
Chanda Zila",161746
CRM_B,CRM_B_O_ORG_0389_655,Saini-Bir Clinic,Clinic,h.no. 995 chanda zila,Thrissur,TN,161746,IN,2026-02-02T19:26:02,Saini-Bir Clinic,"H.No. 995
Chanda Zila",161746
CRM_A,CRM_A_O_ORG_0390_115,"Panchal, Raval And Gaba Diagnostic Center",Diagnostic Center,62 bhandari zila,Ajmer,,192223,IN,2026-01-12T02:38:54,"Panchal, Raval and Gaba Diagnostic Center","62
Bhandari Zila",192223
CRM_B,CRM_B_O_ORG_0390_113,"Panchal, Raval And Gaba Diagnostic Ctr",Diagnostic Center,62 bhandari zila,Ajmer,,192223,IN,2025-11-09T22:31:11,"Panchal, Raval and Gaba Diagnostic Ctr","62
Bhandari Zila",192223
CRM_A,CRM_A_O_ORG_0391_130,"Bal, Pal And Setty Diagnostic Center",Diagnostic Center,h.no. 00 kunda nagar,Panipat,CA,63381,US,2025-11-11T20:14:17,"Bal, Pal and Setty Diagnostic Center","H.No. 00
Kunda Nagar",63381
CRM_B,CRM_B_O_ORG_0391_412,"Bal, Pal And Setty Diagnostic Center",Diagnostic Center,h.no. 00 kunda nagar,Panipat,CA,63381,US,2025-11-25T14:57:34,"Bal, Pal and Setty Diagnostic Center","H.No. 00
Kunda Nagar",63381
CRM_A,CRM_A_O_ORG_0392_533,Padmanabhan Group Lab,Lab,30/572 pradhan chowk,Bhatpara,TX,63317,US,2026-02-04T16:13:25,Padmanabhan Group Lab,"30/572
Pradhan Chowk",63317
CRM_B,CRM_B_O_ORG_0392_280,Padmanabhan Group Lab,Lab,30/572 pradhan chowk,Bhatpara,TX,63317,US,2025-11-28T07:08:46,Padmanabhan Group Lab,30/572 Pradhan Chowk,63317
CRM_A,CRM_A_O_ORG_0393_366,Bains And Sons Lab,Lab,58 gola,Phusro,NJ,49790,US,2025-10-30T02:17:49,Bains and Sons Lab,"58, Gola",49790
CRM_B,CRM_B_O_ORG_0393_615,Bains And Sons Lab,Lab,58 gola,Phusro,NJ,49790,US,2025-10-20T01:01:46,Bains and Sons Lab,"58, Gola",49790
CRM_A,CRM_A_O_ORG_0394_275,"Bains, Nagi And Hari Clinic",Clinic,h.no. 137 balakrishnan marg,Udaipur,TX,22881,US,2025-11-02T17:47:19,"Bains, Nagi and Hari Clinic","H.No. 137
Balakrishnan Marg",22881
CRM_B,CRM_B_O_ORG_0394_743,"Bains, Nagi And Hari Clinic",Clinic,h.no. 137 balakrishnan marg,Udaipur,TX,22881,US,2025-11-21T13:36:27,"Bains, Nagi and Hari Clinic","H.No. 137
Balakrishnan Marg",22881
CRM_A,CRM_A_O_ORG_0395_878,Kalita And Sons Diagnostic Center,Diagnostic Center,93/23 subramaniam chowk,Bidar,WA,30014,US,2025-10-21T16:24:07,Kalita and Sons Diagnostic Center,"93/23
Subramaniam Chowk",30014
CRM_A,CRM_A_O_ORG_0396_602,Soni-Madan Diagnostic Center,Diagnostic Center,85 grewal ganj,Bhiwandi,MA,23497,US,2025-12-16T13:22:48,Soni-Madan Diagnostic Center,"85
Grewal Ganj",23497
CRM_B,CRM_B_O_ORG_0396_977,Soni-Madan Diagnostic Center,Diagnostic Center,85 grewal ganj,Bhiwandi,MA,23497,US,2026-02-03T12:41:43,Soni-Madan Diagnostic Center,"85
Grewal Ganj",23497
